target,placement_day,cancellation_day,distance_(km),placement_hours,placement_minutes,placement_seconds,cancellation_hours,cancellation_minutes,cancellation_seconds,personal_or_business_Personal,personal_or_business_nan,vehicle_type_Standard Bike,vehicle_type_nan,standard_or_express_Standard,standard_or_express_nan,platform_android,platform_desktop,platform_ios,platform_peer_web,platform_nan,cancelled_by_Staff,cancelled_by_nan,scheduled_Scheduled,scheduled_nan,placement_day_freq_encode,cancellation_day_freq_encode,placement_hours_freq_encode,placement_minutes_freq_encode,placement_seconds_freq_encode,cancellation_hours_freq_encode,cancellation_minutes_freq_encode,cancellation_seconds_freq_encode
0.0,0,0,19,6,41,46,6,47,56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,51,103,96,15,102,132
3.0,0,0,0,12,30,31,12,31,18,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,686,126,122,658,92,111
0.0,0,0,16,11,34,13,11,38,27,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,700,102,125,613,112,119
0.0,0,0,16,10,11,49,10,12,22,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,633,119,108,532,106,102
0.0,0,0,5,10,25,49,10,25,56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,633,85,108,532,123,132
2.0,0,0,41,10,35,2,11,44,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,633,106,119,613,123,96
3.0,0,1,1,11,13,26,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,1056,700,118,129,333,411,151
1.0,0,0,20,19,3,10,19,3,17,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,133,113,127,182,110,128
1.0,0,0,8,15,56,43,16,42,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,123,108,662,93,103
1.0,0,0,9,14,1,14,14,2,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,679,112,108,622,109,94
3.0,0,0,4,19,5,27,19,20,55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,133,93,112,182,114,84
0.0,0,0,14,18,20,44,18,21,52,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,229,118,121,277,86,100
2.0,0,0,4,16,51,5,16,53,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,572,113,136,662,87,94
0.0,0,0,9,14,9,2,14,36,33,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,679,108,119,622,94,96
5.0,0,0,12,14,44,7,14,47,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,679,114,100,622,102,118
0.0,0,0,8,16,25,39,16,28,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,572,85,119,662,111,128
2.0,0,0,8,13,19,54,13,27,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,94,125,631,97,142
3.0,0,0,2,12,57,0,13,34,25,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,917,686,99,115,631,84,118
3.0,0,1,14,15,8,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,1056,748,109,119,333,411,205
3.0,0,1,14,18,24,13,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,985,1056,229,121,125,333,411,205
1.0,0,0,19,16,8,45,16,8,57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,572,109,124,662,102,111
3.0,0,0,4,19,1,57,19,3,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,133,112,115,182,110,103
5.0,0,1,15,20,35,17,10,33,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,985,1056,80,106,112,532,112,116
0.0,0,0,8,20,29,39,20,34,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,80,127,119,90,84,92
1.0,0,0,14,20,33,57,20,39,52,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,985,917,80,114,115,90,97,100
1.0,0,0,15,13,28,39,13,29,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,113,119,631,133,110
0.0,0,0,5,16,20,26,17,4,37,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,572,118,129,436,89,92
1.0,0,0,23,13,32,24,13,44,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,109,92,631,123,112
3.0,0,1,15,14,34,20,8,23,56,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,1056,679,102,122,240,120,132
5.0,0,0,21,16,0,6,16,26,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,572,126,125,662,100,95
2.0,0,0,14,15,32,20,15,48,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,109,122,718,103,118
0.0,0,0,16,16,13,31,16,40,47,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,572,118,122,662,113,96
3.0,0,0,9,15,1,59,15,14,16,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,985,917,748,112,97,718,113,101
3.0,0,1,19,14,14,7,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,985,1056,679,101,100,333,411,205
1.0,0,0,18,13,49,38,13,54,21,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,670,120,137,631,109,92
3.0,0,0,10,16,27,1,17,50,9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,985,917,572,102,113,436,128,93
1.0,0,0,5,15,57,49,16,9,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,99,108,662,100,114
3.0,0,1,19,15,39,22,3,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,985,1056,748,100,108,333,411,205
1.0,0,0,15,14,17,30,14,18,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,679,120,102,622,114,92
5.0,0,0,13,8,23,57,9,41,38,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,328,115,115,421,108,103
3.0,0,4,21,8,28,13,12,47,32,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,985,1388,328,113,125,658,102,112
1.0,0,0,21,7,52,29,7,52,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,127,116,111,96,97,96
3.0,0,0,0,9,58,5,10,24,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,985,917,464,107,136,532,108,101
3.0,0,0,13,9,59,50,10,25,41,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,917,464,99,116,532,123,101
0.0,0,0,2,10,53,58,11,19,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,633,117,116,613,109,103
5.0,0,0,24,17,1,52,17,23,39,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,345,112,95,436,120,132
2.0,0,1,17,19,50,35,8,38,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,985,1056,133,128,116,240,112,111
3.0,0,1,0,20,23,32,7,18,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,985,1056,80,115,111,96,114,103
2.0,0,0,48,12,13,46,12,14,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,686,118,96,658,113,96
1.0,0,0,2,12,3,40,12,3,52,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,985,917,686,113,96,658,110,100
3.0,0,0,8,10,18,6,11,3,14,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,917,633,104,125,613,110,100
3.0,0,0,14,15,58,4,18,20,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,748,107,120,277,114,102
3.0,0,0,4,11,24,48,11,25,47,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,917,700,121,104,613,123,96
1.0,0,0,9,11,23,56,11,24,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,700,115,95,613,108,101
0.0,0,0,10,12,23,29,12,52,28,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,686,115,111,658,97,114
3.0,0,1,4,22,45,22,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,1056,56,119,108,333,411,205
3.0,0,1,4,22,44,58,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,1056,56,114,116,333,411,205
3.0,0,1,0,20,23,45,7,18,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,985,1056,80,115,124,96,114,101
3.0,0,1,0,21,36,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,985,1056,68,98,101,333,411,205
0.0,0,0,6,20,21,45,20,22,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,80,97,124,90,125,122
5.0,0,0,13,15,38,46,16,6,58,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,748,98,96,662,107,119
1.0,0,0,2,11,55,43,11,57,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,700,101,108,613,101,113
6.0,0,0,0,15,5,23,15,38,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,985,917,748,93,118,718,112,102
1.0,0,0,2,11,13,3,11,54,18,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,985,917,700,118,102,613,109,111
0.0,0,0,7,15,36,55,15,41,50,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,748,98,110,718,108,118
5.0,0,0,7,12,36,54,13,46,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,686,98,125,631,105,128
3.0,0,0,20,17,44,53,19,22,52,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,985,917,345,114,92,182,125,100
2.0,0,0,18,13,24,5,13,25,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,121,136,631,123,89
3.0,0,0,0,15,17,14,19,9,56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,985,917,748,120,108,182,100,132
3.0,0,1,4,22,44,39,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,1056,56,114,119,333,411,205
0.0,0,0,13,16,19,58,17,14,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,572,94,116,436,113,151
2.0,0,0,17,16,25,58,16,29,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,985,917,572,85,116,662,133,101
2.0,0,0,5,12,10,35,12,11,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,985,917,686,118,116,658,107,111
1.0,0,0,22,15,46,39,16,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,114,119,662,110,205
2.0,0,0,23,14,29,10,14,37,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,985,917,679,127,127,622,97,205
3.0,0,0,5,14,34,44,17,51,27,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,985,917,679,102,121,436,114,119
5.0,0,0,7,13,48,38,13,49,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,670,124,137,631,110,93
1.0,0,0,8,14,25,53,15,15,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,679,85,92,718,89,101
3.0,0,0,7,12,13,50,12,18,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,917,686,118,116,658,114,205
4.0,0,0,7,11,19,2,11,24,16,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,917,700,94,119,613,108,101
1.0,0,0,14,17,16,44,17,51,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,345,99,121,436,114,111
1.0,0,0,7,11,51,6,11,51,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,700,113,125,613,114,118
1.0,0,0,1,14,56,1,15,11,51,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,679,123,113,718,107,110
0.0,0,0,8,16,46,17,17,10,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,572,114,112,436,90,104
2.0,0,0,20,20,43,17,20,43,23,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,80,112,112,90,102,96
3.0,0,0,6,10,17,27,11,3,37,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,917,633,120,112,613,110,92
0.0,0,0,27,12,48,34,12,58,24,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,686,124,100,658,118,115
1.0,0,0,10,13,33,27,13,33,57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,985,917,670,114,112,631,112,111
2.0,0,0,3,10,29,2,10,29,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,633,127,119,532,133,128
2.0,0,0,11,15,48,40,15,59,39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,124,96,718,100,132
3.0,0,0,13,15,50,21,17,25,36,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,985,917,748,128,100,436,123,122
2.0,0,0,22,13,28,54,13,33,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,113,125,631,112,103
3.0,0,0,2,13,9,13,15,48,51,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,670,108,125,718,103,110
1.0,0,0,9,13,34,15,13,34,54,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,670,102,104,631,84,98
3.0,0,1,0,20,23,32,7,18,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,985,1056,80,115,111,96,114,102
0.0,0,0,4,12,53,57,13,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,686,117,115,631,411,119
1.0,0,0,2,22,29,1,22,29,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,985,917,56,127,113,29,133,89
0.0,0,0,3,15,40,46,15,48,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,105,96,718,103,108
0.0,0,0,2,10,8,30,10,28,29,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,633,109,102,532,111,122
2.0,0,0,13,15,17,41,15,18,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,748,120,104,718,114,111
2.0,0,0,44,15,45,18,15,45,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,748,119,122,718,122,94
1.0,0,0,12,10,45,30,11,33,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,633,119,102,613,112,103
4.0,0,0,6,10,49,56,11,25,56,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,985,917,633,120,95,613,123,132
3.0,0,0,6,13,56,46,17,7,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,670,123,96,436,109,92
2.0,0,1,17,14,14,51,10,8,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,985,1056,679,101,107,532,102,124
0.0,0,0,15,17,6,52,17,16,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,345,113,95,436,90,118
1.0,0,0,14,10,47,15,10,49,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,633,122,104,532,110,115
3.0,0,0,8,12,48,11,16,29,26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,686,124,137,662,133,100
1.0,0,0,20,14,43,0,14,43,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,679,112,115,622,102,103
2.0,0,0,6,15,36,13,15,36,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,98,125,718,94,122
1.0,0,0,10,15,6,28,15,6,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,748,113,86,718,107,110
2.0,0,0,17,16,50,33,16,51,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,572,128,112,662,114,100
3.0,0,0,11,16,25,24,17,7,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,572,85,92,436,109,103
4.0,0,0,6,10,54,16,11,25,46,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,985,917,633,132,101,613,123,103
0.0,0,0,13,15,49,52,15,49,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,120,95,718,110,119
2.0,0,0,3,13,25,22,13,53,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,85,108,631,87,92
0.0,0,0,10,15,57,51,16,26,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,99,107,662,100,110
1.0,0,0,15,8,38,0,9,4,21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,985,917,328,98,115,421,89,92
3.0,0,0,11,16,26,35,17,4,59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,572,101,116,436,89,118
1.0,0,0,4,8,50,16,9,0,56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,328,128,101,421,411,132
3.0,0,0,5,10,26,4,10,53,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,633,101,120,532,87,119
2.0,0,0,21,8,58,27,9,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,328,107,112,421,411,114
1.0,0,0,14,12,48,26,13,2,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,686,124,129,631,109,94
3.0,0,0,7,14,29,37,15,8,59,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,985,917,679,127,100,718,102,118
4.0,0,1,15,18,35,12,13,28,49,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,985,1056,229,106,104,631,111,142
3.0,0,0,14,10,38,43,15,33,52,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,985,917,633,98,108,718,112,100
2.0,0,0,12,15,52,11,15,52,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,116,137,718,97,119
2.0,0,0,15,11,22,24,11,23,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,700,116,92,613,120,100
0.0,0,0,54,16,59,57,17,29,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,572,99,115,436,133,100
4.0,0,0,40,15,16,52,15,19,58,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,748,99,95,718,109,119
0.0,0,0,5,12,41,36,13,27,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,686,103,107,631,97,112
0.0,0,0,20,15,11,18,15,12,25,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,748,119,122,718,106,118
2.0,0,0,15,10,52,49,11,0,54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,633,116,108,613,411,98
0.0,0,0,3,13,55,6,13,56,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,101,125,631,100,103
3.0,0,0,18,11,47,24,17,11,6,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,985,917,700,122,92,436,107,118
2.0,0,0,12,13,58,11,13,58,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,670,107,137,631,118,119
1.0,0,0,12,13,59,48,14,0,55,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,670,99,104,622,411,84
4.0,0,0,5,8,51,10,11,27,56,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,985,917,328,113,127,613,97,132
0.0,0,1,18,14,22,22,10,45,31,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,985,1056,679,116,108,532,122,114
3.0,0,0,10,16,17,31,17,18,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,572,120,122,436,114,103
3.0,0,0,9,13,4,57,13,53,44,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,670,112,115,631,87,128
1.0,0,0,12,13,41,16,13,51,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,670,103,101,631,114,111
4.0,0,0,6,13,39,2,14,13,56,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,985,917,670,100,119,622,97,132
3.0,0,0,20,10,3,22,11,25,37,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,633,113,108,613,123,92
0.0,0,0,23,16,5,47,16,18,18,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,572,93,104,662,114,111
0.0,0,0,14,15,29,11,15,37,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,127,137,718,97,122
2.0,0,0,4,13,7,9,13,23,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,670,106,118,631,120,96
3.0,0,0,264,10,52,9,10,53,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,985,917,633,116,118,532,87,122
2.0,0,0,17,14,11,56,14,12,28,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,679,119,95,622,106,114
5.0,0,0,5,10,6,49,14,59,34,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,633,113,108,622,100,118
0.0,0,0,3,14,38,18,15,3,43,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,679,98,122,718,110,120
1.0,0,0,11,10,32,24,10,34,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,633,109,92,532,84,101
1.0,0,0,8,14,39,33,15,32,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,679,100,112,718,103,92
0.0,0,0,9,15,49,30,15,56,56,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,985,917,748,120,102,718,100,132
2.0,0,0,26,13,1,28,13,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,670,112,86,631,110,151
1.0,0,0,13,12,17,35,12,18,32,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,985,917,686,120,116,658,114,112
3.0,0,2,20,14,15,26,9,7,24,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,985,1041,679,114,129,421,109,115
3.0,0,1,10,17,26,45,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,1056,345,101,124,333,411,116
0.0,0,0,9,12,4,52,12,8,41,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,686,112,95,658,102,101
4.0,0,0,264,10,34,15,10,45,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,985,917,633,102,104,532,122,99
0.0,0,0,48,7,46,44,7,47,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,127,114,121,96,102,102
3.0,0,0,6,16,42,45,17,5,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,572,101,124,436,107,112
0.0,0,0,5,14,25,31,14,52,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,679,85,122,622,97,115
0.0,0,0,8,14,10,51,15,32,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,679,118,107,718,103,118
3.0,0,0,8,16,5,36,17,4,54,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,985,917,572,93,107,436,89,98
0.0,0,0,12,13,27,22,13,50,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,102,108,631,128,118
3.0,0,0,8,14,11,39,17,33,11,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,985,917,679,119,119,436,112,111
2.0,0,0,55,10,37,4,10,38,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,985,917,633,115,120,532,112,111
2.0,0,0,4,13,53,19,13,54,39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,985,917,670,117,98,631,109,132
2.0,0,0,33,11,33,9,11,33,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,700,114,118,613,112,103
2.0,0,0,9,20,50,5,20,52,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,80,128,136,90,97,95
6.0,0,3,14,13,31,43,10,46,15,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,985,1193,670,112,108,532,105,113
5.0,0,0,2,12,38,46,15,8,35,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,686,98,96,718,102,94
1.0,0,0,13,17,34,42,18,2,37,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,345,102,103,277,109,92
3.0,0,0,6,12,33,43,12,42,15,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,985,917,686,114,108,658,93,113
1.0,0,0,22,13,6,24,13,10,30,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,670,113,92,631,90,99
1.0,0,0,19,15,23,32,15,25,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,115,111,718,123,132
2.0,0,0,14,17,29,33,17,29,42,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,345,127,112,436,133,104
3.0,0,0,4,9,21,7,9,38,3,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,985,917,464,97,100,421,112,90
2.0,0,0,16,15,16,26,15,49,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,99,129,718,110,119
1.0,0,0,9,12,56,22,12,56,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,686,123,108,658,100,103
0.0,0,0,4,13,18,53,13,20,33,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,985,917,670,104,92,631,114,96
0.0,0,0,37,11,49,13,14,55,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,700,120,125,622,99,108
2.0,0,0,5,13,11,29,13,12,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,670,119,111,631,106,101
1.0,0,0,3,14,57,45,14,58,37,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,679,99,124,622,118,92
3.0,0,0,20,16,59,17,18,34,14,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,985,917,572,99,112,277,84,100
0.0,0,0,37,14,57,56,16,56,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,679,99,95,662,100,102
1.0,0,0,14,10,59,43,11,9,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,633,99,108,613,100,119
2.0,0,0,15,13,17,28,13,19,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,120,86,631,109,111
3.0,0,0,13,9,34,57,14,2,11,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,985,917,464,102,115,622,109,111
1.0,0,0,3,14,0,20,14,0,59,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,679,126,122,622,411,118
4.0,0,0,28,8,50,20,10,8,47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,985,917,328,128,122,532,102,96
0.0,0,0,5,15,22,29,15,25,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,748,116,111,718,123,111
0.0,0,0,2,14,13,56,14,32,12,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,985,917,679,118,95,622,103,94
2.0,0,0,23,18,18,57,18,19,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,985,917,229,104,115,277,109,128
0.0,0,0,2,15,17,45,15,19,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,748,120,124,718,109,100
2.0,0,0,18,13,0,53,13,23,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,670,126,92,631,120,84
1.0,0,0,5,11,39,59,11,52,59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,985,917,700,100,97,613,97,118
1.0,0,0,11,16,55,3,16,55,27,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,985,917,572,101,102,662,99,119
1.0,0,0,11,14,0,35,14,40,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,679,126,116,622,113,111
0.0,0,0,14,9,40,32,9,50,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,985,917,464,105,111,421,128,96
